"@title","Deutsch"
"#03977","Battle with <0> "
"#03978","Challenge"
"#03979","Change Opponent"
"#03980","Search"
"#03981","Send Friend Request"
"#03982","Cancel"
"#03983","Use <0> stamina to challenge."
"#03984","Use <0> stamina."
"#03985","You won."
"#03986","Not reflected in online rank."
"#03987","Victories/losses are not reflected."
"#03988","=#03166"
"#03989","Rank: "
"#03990"," Destroyed!"
"#03991","Change Formation"
"#03992","<0> more wins by Monday to raise rank"
"#03993","Go up in online rank on Monday"
"#03994","Your enemy's medals increased by 1!"
"#03995","Win against lower rank: BP +1"
"#03996","Win against same rank: BP +2"
"#03997","Win against higher rank: BP +3"
"#03998","Einheiten auswählen"
"#03999","Mitglieder wechseln"
"#04000","You can add <0> more team(s)."
"#04001","Quest"
"#04002","<0> Einh."
"#04003","<co=255,255,0>Quest</co>"
"#04004","<co=255,255,0>Online</co>"
"#04005","=#03991"
"#04006","<0> Piraten"
"#04007","<0> Personen"
"#04008","Time's Up!"
"#04009","<0> Total Battles"
"#04010","Cheer "
"#04011","Open Map"
"#04012","Return to Base"
"#04013","Cannot withdraw"
"#04014","Withdraw <0>"
"#04015","<0> Left"
"#04016","Bank for Surplus Medals"
"#04017","Use some medals before withdrawing."
"#04018","Online rank increased to <0>!"
"#04019","As a reward, you got 10 medals!"
"#04020","Online Battle Notice"
"#04021","Weekly Notice"
"#04022","Save Failed"
"#04023","Spend <0> medals to unlock<br>information for No. <1>?"
"#04024","Info for this monster cannot<br>be unlocked with medals."
"#04025","Monster Guidebook (<0> types)"
"#04026","You can spend <0> medals to<br>unlock info for No. <1>."
"#04027","Size: "
"#04028","Monster Info"
"#04029","Skill: "
"#04030","Color"
"#04031","=#00489"
"#04032","This monster is not"
"#04033","hatched from an egg."
"#04034","Select Next Stage"
"#04035","All stages clear!"
"#04036","Stage"
"#04037","Time could not be synced."
"#04038","Medal Purchase History"
"#04039","Medal Usage"
"#04040","Purchase Date"
"#04041","Owned (In Bank)"
"#04042","<0>-Medal Set"
"#04043","No History"
"#04044","All normally received products."
"#04045","Used"
"#04046","<0> left"
"#04047","Recently acquired/used medals."
"#04048","There are no campaigns now.<br>Try again tomorrow."
"#04049","Acquired."
"#04050","The monster farm is full.<br>Receive it after making room."
"#04051","This would exceed the <0> limit.<br>Receive it after making room."
"#04052","You haven't defeated the<br>required number of monsters."
"#04053","Monster Hunt Campaigns"
"#04054","Monsters your friends defeat are also counted."
"#04055","Only includes monsters defeated during a campaign."
"#04056","Friends' Hunting Status"
"#04057","Refresh"
"#04058","Prize: "
"#04059","Acquired"
"#04060","=#03552"
"#04061","Incomplete"
"#04062","* Cannot be received after the deadline. *"
"#04063","Number Defeated"
"#04064","Deadline: <0> more days"
"#04065","Deadline:"
"#04066","Tap for Prize"
"#04067","=#04056"
"#04068","=#02190"
"#04069","=#03331"
"#04070","Login"
"#04071","Select ingredients to use."
"#04072","Use on Egg"
"#04073","=#03768"
"#04074","<0> time(s) challenged!"
"#04075","=#03241"
"#04076","(Max <0>)"
"#04077","<0> Total Battles: <1> Wins <2> Losses"
"#04078","Bounty Target"
"#04079","Kopfgeld"
"#04080","You can recruit or turn in just one person."
"#04081","There is a new version available.<br>Please restart the app."
"#04082","Quit App\tLater"
"#04083","Verbindung fehlgeschlagen."
"#04084","Verbinde..."
"#04085","You can't battle<br>while on a quest."
"#04086","You can't battle<br>while surveying."
"#04087","You can't battle<br>during another battle."
"#04088","You can't challenge yourself."
"#04089","Online Battle Point Ranking"
"#04090","=#02190"
"#04091","<0> BP"
"#04092","=#00027"
"#04093","Rank:"
"#04094","Reset formation."
"#04095","You have no wizard."
"#04096","Select character to exchange."
"#04097","You have no cannons installed."
"#04098","Return the <0><br>to the farm."
"#04099","Select monster to upgrade"
"#04100","Requires the monster below, over Lv. <0>."
"#04101","There is no <0> at the farm."
"#04102","The <0>'s level is insufficient."
"#04103","You can spend <0> medals to unlock info for No. <1>."
"#04104","Info for this monster cannot be unlocked with medals."
"#04105","There is no <0><br>at the farm."
"#04106","The <0>'s level<br>is insufficient."
"#04107","No. <0> has not<br>been discovered."
"#04108","The <0>'s level will become 1.<br>Is that OK?"
"#04109","2"
"#04110","X"
"#04111","Change the monster to upgrade."
"#04112","Greatly increase max stats."
"#04113","=#04099"
"#04114","Get 80% off with a Gold Pass!"
"#04115"," Activate!"
"#04116","Use <0>!"
"#04117","Combat Member Status"
"#04118","Level Up"
"#04119","<0><br><1> <2> ⇒ <3>!"
"#04120","=#00483"
"#04121","=#04001"
"#04122","Online"
"#04123"," Change Formation"
"#04124","Change Cannons"
"#04125","Monster farm is full."
"#04126","Monster Fortune"
"#04127","Select an egg."
"#04128","What'll come out...?"
"#04129","Select an egg"
"#04130","Hatch Egg"
"#04131","A Lv. 50 <0> has appeared!"
"#04132","=#02199"
"#04133","=#03257"
"#04134","Game failed to start."
"#04135","Closing the game."
"#04136","Close the game\n"
"#04137","Loading failed."
"#04138","No save data found"
"#04139","Lite Version"
"#04140","Open Beta 2 "
"#04141","Speicherplatz"
"#04142","Spielstand laden"
"#04143","Start from the beginning."
"#04144","New Start"
"#04145","Zum Fortfahren antippen"
"#04146","No autosave data"
"#04147","Replay"
"#04148","LP"
"#04149","TP"
"#04150","Ang"
"#04151","Ver"
"#04152","Ges"
"#04153","Int"
"#04154","Nahkampf"
"#04155","Fernkampf"
"#04156","=#03210"
"#04157","Neugier"
"#04158","Arbeit"
"#04159","Mut"
"#04160","Geheim"
"#04161","Please allow connection to a network\nand check your signal strength."
"#04162","The period of validity."
"#04163","Period of validity: <0> days"
"#04164","Period of validity: <0>:<1>:<2>"
"#04165","Allow connection to a network and check your signal strength, then try again.\nSome features are not available without a network connection."
"#04166","Notes about Purchases"
"#04167","=#03361"
"#04168","Items have arrived safely."
"#04169","Purchased medals are valid for 6 months."
"#04170","Uh-oh...<br><co=60,100,200>I can't seem to connect to HQ.</co>"
"#04171","Check your signal or network<br>connection and come back..."
"#04172","Then we will have our usual selection."
"#04173","See you later!"
"#04174","Please enter the shop code\nfrom support."
"#04175","Shop Code"
"#04176","Here you can purchase rare and<br>wonderful things called ""medals."""
"#04177","They're not cheap, so give it some thought before you buy."
"#04178","Hee hee."
"#04179","Hee hee.<br>Welcome."
"#04180","Max number of medals (<0>) reached."
"#04181","Oh, I'm sorry.<br>That's <co=60,100,200>sold out</co>.<br>Would you like something else?"
"#04182","Ah, an excellent choice."
"#04183","Buying this product requires an <co=60,100,200>in-app purchase</co>."
"#04184","Children <co=60,100,200>must get their parents' permission</co> before buying."
"#04185","I'll always be right here, so feel free to come back later."
"#04186","Hee hee.<br>Come again!"
"#04187","=#03182"
"#04188","Sold Out"
"#04189","Medals"
"#04190","Set of"
"#04191","Bought medals are valid for 6 months."
"#04192","Invite friends to earn medals!"
"#04193","Get medals by playing every day!"
"#04194","Stamina is at maximum."
"#04195","That would exceed the <0> limit."
"#04196","Cannot add during a quest."
"#04197","You cannot add any more\nturbo mode time."
"#04198","You cannot purchase<br>during a quest battle."
"#04199","Princess Ham's Shop"
"#04200","Go Ahead!"
"#04201","Proceed>>>"
"#04202","Items may take some time to arrive."
"#04203","Per Month "
"#04204","View Info"
"#04205","Enrolled"
"#04206","Replay Data Content"
"#04207","* Cannot transfer to another device.*"
"#04208","Medals: Number"
"#04209","Equipment: Number & levels"
"#04210","Items: Number & limits"
"#04211","Onboard Facilities: Number & levels"
"#04212","Discovered Jobs"
"#04213","Number of straight days played"
"#04214","Number of Quest Teams"
"#04215","Friend Info"
"#04216","Monster Farm: Monsters & extras"
"#04217","=#03332"
"#04218","Online Battle Rank"
"#04219","Online Battle Records"
"#04220","Turbo mode time left"
"#04221","Some Special Shop content"
"#04222","Some King rewards"
"#04223","=#03785"
"#04224","Some Dice Game content"
"#04225","Cannon purchase/upgrade status"
"#04226","Cheer Command upgrade status"
"#04227","Hard Mode selection ability"
"#04228","How to Use: On the Title Screen,"
"#04229","select ""Replay."""
"#04230","The ""Current Content"" above"
"#04231","can be used in replays."
"#04232","If you continue to play after creating"
"#04233","the replay, it won't be reflected."
"#04234","Any ""Past Crewmates"" you have"
"#04235","not recruited will be overwritten"
"#04236","and deleted."
"#04237","▼Gold Pass Effects▼"
"#04239","Stamina recovery: Max 5m → 2m"
"#04240","Power Up: Always get double XP"
"#04241","Onboard Knowledge: +100% bonus"
"#04242","Purchased Medals: +25% bonus"
"#04243","Blacksmith: Always get double XP"
"#04244","=#01604"
"#04245","Create"
"#04246","You received a product!"
"#04247","Register up to <0> users from"
"#04248","around the world as friends."
"#04249","Work with your friends to"
"#04250","complete campaigns, or"
"#04251","fight them to earn bonuses."
"#04252","Ask your friends for their"
"#04253","IDs to send them a request."
"#04254","Their friend list may be full."
"#04255","Get a bonus for up to 10 friends."
"#04256","<co=0,128,255><0></co><br>is now your friend!"
"#04257","Enter your nickname."
"#04258","Read Terms of Use (Required)"
"#04259","Agree to Terms and Proceed"
"#04260","You can't battle a friend<br>during a quest."
"#04261","You can't battle a friend<br>during a survey."
"#04262","You can't battle a friend<br>during a battle."
"#04263","You can't battle on the title screen."
"#04264","Your friend hasn't reached rank <0>."
"#04265","Insufficient rank."
"#04266","Preparing for battle."
"#04267","Friend Name"
"#04268","Last Login"
"#04269","has sent you a request."
"#04270","<0> items"
"#04271","Search for Friends"
"#04272","Friend Explanation"
"#04273","Tell ID"
"#04274","Friend Bonus (<0> Left)"
"#04275","=#03975"
"#04276","Win to get a bonus!"
"#04277","Battle to get 1 medal!"
"#04278","=#04265"
"#04279","Time is required until next battle."
"#04280","Use stamina to battle."
"#04281","Remove friend."
"#04282","5 min"
"#04283","30 min"
"#04284","1 hour"
"#04285","<0> hour(s)"
"#04286","<0> days"
"#04287","10 days+"
"#04288","<0> ago"
"#04289","Transmission failed. Check your settings and try again later. You can register up to <friend_max> friends."
"#04290","Send Request"
"#04291","Friend Request"
"#04292","You've got a friend request in\nHigh Sea Saga for Android!\nPlease accept it!"
"#04293","Please install High Sea Saga for Android\nand search for my ID:\n""<0>""\nunder ""Friends.""\nDownload the game here.\n"
"#04294","Upgrade the app."
"#04295","=#01601"
"#04296","Lernt"
"#04297","<0> wurde auf St. <1> verbessert."
"#04298","Don't recruit"
"#04299","Received ""<0>"""
"#04300","Speed of reserch :  <0> → <1>"
"#04301","Medaillen verdienen"
"#04302","Schiffbaugenehmigung 1"
"#04303","Vergrößere dein Schiff."
"#04304","=MID(#04302,1,-1)&'2'"
"#04305","=MID(#04302,1,-1)&'3'"
"#04306","=MID(#04302,1,-1)&'4'"
"#04307","Baugenehmigung 1"
"#04308","Vergrößere deine Basis."
"#04309","=MID(#04307,1,-1)&'2'"
"#04310","=MID(#04307,1,-1)&'3'"
"#04311","=MID(#04307,1,-1)&'4'"
"#04312","Magisches Seil 1"
"#04313","Erhöht die Schiffsgeschwindigkeit leicht."
"#04314","=MID(#04312,1,-1)&'2'"
"#04315","=MID(#04312,1,-1)&'3'"
"#04316","=MID(#04312,1,-1)&'4'"
"#04317","=MID(#04312,1,-1)&'5'"
"#04318","Sanduhr der Ausdauer 1"
"#04319","Max. Ausdauer wird um <0> erhöht."
"#04320","=MID(#04318,1,-1)&'2'"
"#04321","=MID(#04318,1,-1)&'3'"
"#04322","Ressourcenkunde 1"
"#04323","Max. Vorräte wird um <0> erhöht."
"#04324","=MID(#04322,1,-1)&'2'"
"#04325","=MID(#04322,1,-1)&'3'"
"#04326","=MID(#04322,1,-1)&'4'"
"#04327","=MID(#04322,1,-1)&'5'"
"#04328","=MID(#04322,1,-1)&'6'"
"#04329","Lebensring 1"
"#04330","Erhöht <0> der Besatzung um <1>."
"#04331","=MID(#04329,1,-1)&'2'"
"#04332","Sea Goddess 1"
"#04333","=MID(#04332,1,-1)&'2'"
"#04334","Attack Guide 1"
"#04335","=MID(#04334,1,-1)&'2'"
"#04336","Defense Guide 1"
"#04337","=MID(#04336,1,-1)&'2'"
"#04338","Lab Diagrams"
"#04339","Can build <0> x<1>."
"#04340","Hold Plans 1"
"#04341","=MID(#04340,1,-1)&'2'"
"#04342","Large Hold Plans"
"#04343","Brig-Baupläne"
"#04344","Mess Hall Plans"
"#04345","Dojo Plans"
"#04346","Pool Plans"
"#04347","Dance Hall Plans"
"#04348","Range Plans"
"#04349","Master Dojo Plans"
"#04350","Chair Plans"
"#04351","Painting Plans"
"#04352","Aquarium Plans"
"#04353","Museum Plans"
"#04354","Chapel Plans"
"#04355","Cow Husbandry"
"#04356","Rules of Darts"
"#04357","Aid Station Plans"
"#04358","Casino Plans"
"#04359","Lucky Plans"
"#04360","Guard Plans"
"#04361","Goddess Plans"
"#04362","Compass Plans"
"#04363","Arthurian Plans"
"#04364","Medaille der Eroberung 1"
"#04365","Relic given for island conquest."
"#04366","=MID(#04364,1,-1)&'2'"
"#04367","=MID(#04364,1,-1)&'3'"
"#04368","=MID(#04364,1,-1)&'4'"
"#04369","=MID(#04364,1,-1)&'5'"
"#04370","=MID(#04364,1,-1)&'6'"
"#04371","=MID(#04364,1,-1)&'7'"
"#04372","=MID(#04364,1,-1)&'8'"
"#04373","=MID(#04364,1,-1)&'9'"
"#04374","=MID(#04364,1,-1)&'10'"
"#04375","=MID(#04364,1,-1)&'11'"
"#04376","=MID(#04364,1,-1)&'12'"
"#04377","=MID(#04364,1,-1)&'13'"
"#04378","=MID(#04364,1,-1)&'14'"
"#04379","=MID(#04364,1,-1)&'15'"
"#04380","=MID(#04364,1,-1)&'16'"
"#04381","=MID(#04364,1,-1)&'17'"
"#04382","=MID(#04364,1,-1)&'18'"
"#04383","=MID(#04364,1,-1)&'19'"
"#04384","=MID(#04364,1,-1)&'20'"
"#04385","=MID(#04364,1,-1)&'21'"
"#04386","=MID(#04364,1,-1)&'22'"
"#04387","=MID(#04364,1,-1)&'23'"
"#04388","=MID(#04364,1,-1)&'24'"
"#04389","=MID(#04364,1,-1)&'25'"
"#04390","=MID(#04364,1,-1)&'26'"
"#04391","=MID(#04364,1,-1)&'27'"
"#04392","=MID(#04364,1,-1)&'28'"
"#04393","=MID(#04364,1,-1)&'29'"
"#04394","=MID(#04364,1,-1)&'30'"
"#04395","=MID(#04364,1,-1)&'31'"
"#04396","=MID(#04364,1,-1)&'32'"
"#04397","=MID(#04364,1,-1)&'33'"
"#04398","=MID(#04364,1,-1)&'40'"
"#04399","=MID(#04364,1,-1)&'34'"
"#04400","=MID(#04364,1,-1)&'35'"
"#04401","=MID(#04364,1,-1)&'36'"
"#04402","=MID(#04364,1,-1)&'37'"
"#04403","=MID(#04364,1,-1)&'38'"
"#04404","=MID(#04364,1,-1)&'39'"
"#04405","Siegel des Sieges 1"
"#04406","Relikt, das einem feindlichen Schiff gestohlen wurde."
"#04407","=MID(#04405,1,-1)&'2'"
"#04408","=MID(#04405,1,-1)&'3'"
"#04409","=MID(#04405,1,-1)&'4'"
"#04410","=MID(#04405,1,-1)&'5'"
"#04411","=MID(#04405,1,-1)&'6'"
"#04412","=MID(#04405,1,-1)&'7'"
"#04413","=MID(#04405,1,-1)&'8'"
"#04414","=MID(#04405,1,-1)&'9'"
"#04415","=MID(#04405,1,-1)&'10'"
"#04416","=MID(#04405,1,-1)&'11'"
"#04417","=MID(#04405,1,-1)&'12'"
"#04418","=MID(#04405,1,-1)&'13'"
"#04419","=MID(#04405,1,-1)&'14'"
"#04420","=MID(#04405,1,-1)&'15'"
"#04421","=MID(#04405,1,-1)&'16'"
"#04422","=MID(#04405,1,-1)&'17'"
"#04423","=MID(#04405,1,-1)&'18'"
"#04424","=MID(#04405,1,-1)&'19'"
"#04425","=MID(#04405,1,-1)&'20'"
"#04426","=MID(#04405,1,-1)&'21'"
"#04427","=MID(#04405,1,-1)&'22'"
"#04428","=MID(#04405,1,-1)&'23'"
"#04429","=MID(#04405,1,-1)&'24'"
"#04430","Königliche Bronzemedaille"
"#04431","Relic that boosts play points."
"#04432","King's Silver Medal"
"#04433","King's Gold Medal"
"#04434","King's Emblem"
"#04435","King's Crown 1"
"#04436","=MID(#04435,1,-1)&'2'"
"#04437","Compass 1"
"#04438","Monster Expert 1"
"#04439","Relic for monster expertise."
"#04440","=MID(#04438,1,-1)&'2'"
"#04441","=MID(#04438,1,-1)&'3'"
"#04442","<co=0070c0>High Sea Saga released"
"#04443","▼New jobs added!<br><co=808080>Introducing new jobs<br>with new unique skills!<br>Add some to your crew today!"
"#04444","▼New feature added for ship cannons!<br><co=808080>You can now equip<br>a very powerful new cannon!<br>Also added a cannon upgrade feature!<br>Plus, you can now freely switch cannons!"
"#04445","▼New products in the Special Shop!<br><co=808080>Use cheers in quests!<br>Added onboard monsters.<br>Products will become available<br>as you go up in fleet rank.<br><br>If you purchase cheers in a quest,<br>a new feature may be added<br>to Sally Prin's!"
"#04446","▼Gold Pass<br><co=808080>Effects like day-of-week bonuses<br>have been added."
"#04447","▼Past crewmates available for replays!<br><co=808080>You can now hire crewmates<br>from previous games in the tavern.</co><br><br><co=ff0000>* This feature requires that you<br>create new replay data and then play it.<br><br>* If you create replay data while<br>already playing a replay,<br>your past crewmates will be overwritten."
